OriginalFeature0,OriginalFeature1,OriginalFeature2,OriginalFeature3,OriginalFeature4,OriginalFeature5,OriginalFeature6,OriginalFeature7,True1,True2,True3,True4,Pred1,Pred2,Pred3,Pred4
18.0,9.229199666,48.55497457,208.8638212,-196.7980481,16.26191041,2472.005479,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,48.55497457,208.8638212,-196.7980481,16.26191041,104.5282481,2576.533727,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,208.8638212,-196.7980481,16.26191041,104.5282481,248.7079571,2825.241685,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,-196.7980481,16.26191041,104.5282481,248.7079571,-83.00453213,2742.237152,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,16.26191041,104.5282481,248.7079571,-83.00453213,-116.6282277,2625.608925,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,104.5282481,248.7079571,-83.00453213,-116.6282277,51.23720825,2676.846133,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,248.7079571,-83.00453213,-116.6282277,51.23720825,-7.950512016,2668.895621,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,-83.00453213,-116.6282277,51.23720825,-7.950512016,-93.05155035,2575.844071,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,-116.6282277,51.23720825,-7.950512016,-93.05155035,-126.5664111,2449.277659,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,51.23720825,-7.950512016,-93.05155035,-126.5664111,-1.215103138,2448.062556,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,-7.950512016,-93.05155035,-126.5664111,-1.215103138,85.19027823,2533.252835,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,-93.05155035,-126.5664111,-1.215103138,85.19027823,-80.3816808,2452.871154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,-126.5664111,-1.215103138,85.19027823,-80.3816808,-306.419761,2146.451393,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,-1.215103138,85.19027823,-80.3816808,-306.419761,-170.6205438,1975.830849,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,85.19027823,-80.3816808,-306.419761,-170.6205438,-101.2822756,1874.548573,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,-80.3816808,-306.419761,-170.6205438,-101.2822756,-182.4554996,1692.093074,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-306.419761,-170.6205438,-101.2822756,-182.4554996,-782.216846,909.8762277,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,-170.6205438,-101.2822756,-182.4554996,-782.216846,9.99761262,919.8738404,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,-101.2822756,-182.4554996,-782.216846,9.99761262,349.5810064,1269.454847,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-182.4554996,-782.216846,9.99761262,349.5810064,171.2496269,1440.704474,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,-782.216846,9.99761262,349.5810064,171.2496269,-92.85702246,1347.847451,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,9.99761262,349.5810064,171.2496269,-92.85702246,-287.2397439,1060.607707,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,349.5810064,171.2496269,-92.85702246,-287.2397439,71.73941306,1132.34712,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,171.2496269,-92.85702246,-287.2397439,71.73941306,134.2423945,1266.589515,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-92.85702246,-287.2397439,71.73941306,134.2423945,15.55138579,1282.140901,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,-287.2397439,71.73941306,134.2423945,15.55138579,5.809680355,1287.950581,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,71.73941306,134.2423945,15.55138579,5.809680355,-151.2639599,1136.686621,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,134.2423945,15.55138579,5.809680355,-151.2639599,390.1503702,1526.836991,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,15.55138579,5.809680355,-151.2639599,390.1503702,239.9648038,1766.801795,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,5.809680355,-151.2639599,390.1503702,239.9648038,-92.47355136,1674.328244,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,-151.2639599,390.1503702,239.9648038,-92.47355136,345.4321,2019.760344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,390.1503702,239.9648038,-92.47355136,345.4321,-245.7820286,1773.978315,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,239.9648038,-92.47355136,345.4321,-245.7820286,113.1436478,1887.121963,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,-92.47355136,345.4321,-245.7820286,113.1436478,689.5644501,2576.686413,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,336.8022774,269.6263816,23.60656305,34.56322864,92.87885084,1409.467732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,269.6263816,23.60656305,34.56322864,92.87885084,287.80701,1697.274742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,23.60656305,34.56322864,92.87885084,287.80701,254.5951588,1951.869901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,34.56322864,92.87885084,287.80701,254.5951588,497.7952741,2449.665175,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,92.87885084,287.80701,254.5951588,497.7952741,146.2696283,2595.934803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,287.80701,254.5951588,497.7952741,146.2696283,88.13079289,2684.065596,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,254.5951588,497.7952741,146.2696283,88.13079289,204.2983021,2888.363898,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,497.7952741,146.2696283,88.13079289,204.2983021,355.8544462,3244.218344,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,146.2696283,88.13079289,204.2983021,355.8544462,438.3634392,3682.581784,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,88.13079289,204.2983021,355.8544462,438.3634392,294.9137338,3977.495517,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,204.2983021,355.8544462,438.3634392,294.9137338,-34.84663448,3942.648883,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,355.8544462,438.3634392,294.9137338,-34.84663448,4.311278452,3946.960161,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,438.3634392,294.9137338,-34.84663448,4.311278452,351.5572748,4298.517436,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,294.9137338,-34.84663448,4.311278452,351.5572748,-36.62129803,4261.896138,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,-34.84663448,4.311278452,351.5572748,-36.62129803,-481.5300711,3780.366067,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,4.311278452,351.5572748,-36.62129803,-481.5300711,281.2292415,4061.595309,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,351.5572748,-36.62129803,-481.5300711,281.2292415,44.33189694,4105.927206,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-36.62129803,-481.5300711,281.2292415,44.33189694,615.7033429,4721.630548,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,-481.5300711,281.2292415,44.33189694,615.7033429,52.49851893,4774.129067,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,281.2292415,44.33189694,615.7033429,52.49851893,-273.2052353,4500.923832,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,44.33189694,615.7033429,52.49851893,-273.2052353,304.7631945,4805.687027,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,615.7033429,52.49851893,-273.2052353,304.7631945,66.15413965,4871.841166,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,52.49851893,-273.2052353,304.7631945,66.15413965,-33.01421428,4838.826952,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,-273.2052353,304.7631945,66.15413965,-33.01421428,55.47754098,4894.304493,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,304.7631945,66.15413965,-33.01421428,55.47754098,-50.09252759,4844.211965,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,66.15413965,-33.01421428,55.47754098,-50.09252759,2.683048025,4846.895013,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,-33.01421428,55.47754098,-50.09252759,2.683048025,-252.6759881,4594.219025,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,55.47754098,-50.09252759,2.683048025,-252.6759881,-387.9793032,4206.239722,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,-50.09252759,2.683048025,-252.6759881,-387.9793032,171.9380514,4378.177773,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,2.683048025,-252.6759881,-387.9793032,171.9380514,-7.591923625,4370.58585,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-252.6759881,-387.9793032,171.9380514,-7.591923625,-35.36524129,4335.220608,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,-387.9793032,171.9380514,-7.591923625,-35.36524129,-6.717885358,4328.502723,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,171.9380514,-7.591923625,-35.36524129,-6.717885358,0.448561015,4328.951284,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,-7.591923625,-35.36524129,-6.717885358,0.448561015,-22.52656692,4306.424717,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,-35.36524129,-6.717885358,0.448561015,-22.52656692,475.6440256,4782.068743,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-6.717885358,0.448561015,-22.52656692,475.6440256,164.1026796,4946.171422,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,0.448561015,-22.52656692,475.6440256,164.1026796,58.09311314,5004.264536,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,-22.52656692,475.6440256,164.1026796,58.09311314,-282.4898317,4721.774704,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,475.6440256,164.1026796,58.09311314,-282.4898317,-77.84522406,4643.92948,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,164.1026796,58.09311314,-282.4898317,-77.84522406,611.828728,5255.758208,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,58.09311314,-282.4898317,-77.84522406,611.828728,88.24480638,5344.003014,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,-282.4898317,-77.84522406,611.828728,88.24480638,53.92243216,5397.925446,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,-77.84522406,611.828728,88.24480638,53.92243216,44.66089284,5442.586339,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,611.828728,88.24480638,53.92243216,44.66089284,-359.2408545,5083.345485,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,88.24480638,53.92243216,44.66089284,-359.2408545,657.1973561,5740.542841,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,269.6263816,23.60656305,34.56322864,92.87885084,-74.74920375,1334.718528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,23.60656305,34.56322864,92.87885084,-74.74920375,91.23796819,1425.956496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,34.56322864,92.87885084,-74.74920375,91.23796819,-33.02608,1392.930416,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,92.87885084,-74.74920375,91.23796819,-33.02608,188.5757634,1581.50618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,-74.74920375,91.23796819,-33.02608,188.5757634,218.3875813,1799.893761,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,91.23796819,-33.02608,188.5757634,218.3875813,-120.0797481,1679.814013,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,-33.02608,188.5757634,218.3875813,-120.0797481,-142.669106,1537.144907,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,188.5757634,218.3875813,-120.0797481,-142.669106,60.18684404,1597.331751,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,218.3875813,-120.0797481,-142.669106,60.18684404,221.9400079,1819.271759,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,-120.0797481,-142.669106,60.18684404,221.9400079,-189.6268323,1629.644927,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,-142.669106,60.18684404,221.9400079,-189.6268323,-444.7720448,1184.872882,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,60.18684404,221.9400079,-189.6268323,-444.7720448,-199.686921,985.185961,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,221.9400079,-189.6268323,-444.7720448,-199.686921,-174.286756,810.899205,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,-189.6268323,-444.7720448,-199.686921,-174.286756,29.62390716,840.5231121,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,-444.7720448,-199.686921,-174.286756,29.62390716,-42.79325235,797.7298598,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,-199.686921,-174.286756,29.62390716,-42.79325235,-91.29399705,706.4358627,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-174.286756,29.62390716,-42.79325235,-91.29399705,26.52004099,732.9559037,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,29.62390716,-42.79325235,-91.29399705,26.52004099,543.9050409,1276.860945,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,-42.79325235,-91.29399705,26.52004099,543.9050409,41.17965892,1318.040604,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,-91.29399705,26.52004099,543.9050409,41.17965892,-161.3821651,1156.658438,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,26.52004099,543.9050409,41.17965892,-161.3821651,199.6468967,1356.305335,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,543.9050409,41.17965892,-161.3821651,199.6468967,39.1476368,1395.452972,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,41.17965892,-161.3821651,199.6468967,39.1476368,317.4775081,1712.93048,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,-161.3821651,199.6468967,39.1476368,317.4775081,212.6914823,1925.621962,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,199.6468967,39.1476368,317.4775081,212.6914823,62.52873267,1988.150695,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,39.1476368,317.4775081,212.6914823,62.52873267,-15.01591881,1973.134776,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,317.4775081,212.6914823,62.52873267,-15.01591881,245.9657154,2219.100492,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,212.6914823,62.52873267,-15.01591881,245.9657154,516.5683042,2735.668796,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,62.52873267,-15.01591881,245.9657154,516.5683042,377.4420652,3113.110861,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-15.01591881,245.9657154,516.5683042,377.4420652,239.0902586,3352.20112,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,245.9657154,516.5683042,377.4420652,239.0902586,235.5682126,3587.769332,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,516.5683042,377.4420652,239.0902586,235.5682126,205.6159428,3793.385275,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,377.4420652,239.0902586,235.5682126,205.6159428,211.3470785,4004.732353,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,239.0902586,235.5682126,205.6159428,211.3470785,257.0170628,4261.749416,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,235.5682126,205.6159428,211.3470785,257.0170628,190.0056784,4451.755095,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,205.6159428,211.3470785,257.0170628,190.0056784,272.2323577,4723.987452,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,211.3470785,257.0170628,190.0056784,272.2323577,45.35146591,4769.338918,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,257.0170628,190.0056784,272.2323577,45.35146591,97.38890349,4866.727822,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,190.0056784,272.2323577,45.35146591,97.38890349,64.60521368,4931.333035,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,272.2323577,45.35146591,97.38890349,64.60521368,306.2108024,5237.543838,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,45.35146591,97.38890349,64.60521368,306.2108024,443.6544644,5681.198302,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,97.38890349,64.60521368,306.2108024,443.6544644,68.47590983,5749.674212,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,64.60521368,306.2108024,443.6544644,68.47590983,126.0042018,5875.678414,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,306.2108024,443.6544644,68.47590983,126.0042018,210.7406211,6086.419035,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,23.60656305,34.56322864,92.87885084,-74.74920375,267.0908045,1601.809333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,34.56322864,92.87885084,-74.74920375,267.0908045,86.43755683,1688.24689,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,92.87885084,-74.74920375,267.0908045,86.43755683,172.9722585,1861.219148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,-74.74920375,267.0908045,86.43755683,172.9722585,149.3932974,2010.612446,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,267.0908045,86.43755683,172.9722585,149.3932974,285.3894486,2296.001894,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,86.43755683,172.9722585,149.3932974,285.3894486,401.1826622,2697.184556,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,172.9722585,149.3932974,285.3894486,401.1826622,93.26900701,2790.453563,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,149.3932974,285.3894486,401.1826622,93.26900701,434.5929299,3225.046493,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,285.3894486,401.1826622,93.26900701,434.5929299,104.0717576,3329.118251,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,401.1826622,93.26900701,434.5929299,104.0717576,-99.57779409,3229.540457,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,93.26900701,434.5929299,104.0717576,-99.57779409,388.4991822,3618.039639,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,434.5929299,104.0717576,-99.57779409,388.4991822,311.2498249,3929.289464,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,104.0717576,-99.57779409,388.4991822,311.2498249,-98.84019388,3830.44927,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,-99.57779409,388.4991822,311.2498249,-98.84019388,-97.49767249,3732.951598,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,388.4991822,311.2498249,-98.84019388,-97.49767249,23.46879606,3756.420394,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,311.2498249,-98.84019388,-97.49767249,23.46879606,410.3096096,4166.730003,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,-98.84019388,-97.49767249,23.46879606,410.3096096,-182.454963,3984.27504,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,-97.49767249,23.46879606,410.3096096,-182.454963,316.2896658,4300.564706,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,23.46879606,410.3096096,-182.454963,316.2896658,-15.08312142,4285.481585,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,410.3096096,-182.454963,316.2896658,-15.08312142,-52.92928576,4232.552299,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,-182.454963,316.2896658,-15.08312142,-52.92928576,-41.61559579,4190.936703,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,316.2896658,-15.08312142,-52.92928576,-41.61559579,-15.66673974,4175.269963,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,-15.08312142,-52.92928576,-41.61559579,-15.66673974,456.4736477,4631.743611,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,-52.92928576,-41.61559579,-15.66673974,456.4736477,-27.55852405,4604.185087,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,-41.61559579,-15.66673974,456.4736477,-27.55852405,359.8293817,4964.014469,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-15.66673974,456.4736477,-27.55852405,359.8293817,239.4336759,5203.448145,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,456.4736477,-27.55852405,359.8293817,239.4336759,-334.1966362,4869.251508,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,-27.55852405,359.8293817,239.4336759,-334.1966362,644.2280815,5513.47959,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,359.8293817,239.4336759,-334.1966362,644.2280815,189.6923535,5703.171943,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,239.4336759,-334.1966362,644.2280815,189.6923535,149.0131162,5852.18506,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,-334.1966362,644.2280815,189.6923535,149.0131162,318.9901135,6171.175173,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,644.2280815,189.6923535,149.0131162,318.9901135,-29.19793282,6141.97724,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,189.6923535,149.0131162,318.9901135,-29.19793282,462.7797651,6604.757005,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,149.0131162,318.9901135,-29.19793282,462.7797651,405.0330614,7009.790067,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,318.9901135,-29.19793282,462.7797651,405.0330614,64.62198454,7074.412051,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,-29.19793282,462.7797651,405.0330614,64.62198454,312.6395317,7387.051583,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,462.7797651,405.0330614,64.62198454,312.6395317,55.8009381,7442.852521,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,405.0330614,64.62198454,312.6395317,55.8009381,174.0967165,7616.949238,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,64.62198454,312.6395317,55.8009381,174.0967165,377.3170149,7994.266252,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.0,312.6395317,55.8009381,174.0967165,377.3170149,299.0903454,8293.356598,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,55.8009381,174.0967165,377.3170149,299.0903454,351.3431831,8644.699781,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,174.0967165,377.3170149,299.0903454,351.3431831,112.3337964,8757.033577,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,377.3170149,299.0903454,351.3431831,112.3337964,214.2195758,8971.253153,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,110.0,85.0,63.0,69.0,59.0,386.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,85.0,63.0,69.0,59.0,482.0237766,868.0237766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,63.0,69.0,59.0,482.0237766,128.5925485,996.6163251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,69.0,59.0,482.0237766,128.5925485,346.4005668,1343.016892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,59.0,482.0237766,128.5925485,346.4005668,455.3315941,1798.348486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,482.0237766,128.5925485,346.4005668,455.3315941,133.7593333,1932.107819,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,128.5925485,346.4005668,455.3315941,133.7593333,364.6907873,2296.798607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,346.4005668,455.3315941,133.7593333,364.6907873,167.5455916,2464.344198,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,455.3315941,133.7593333,364.6907873,167.5455916,176.5394032,2640.883601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,133.7593333,364.6907873,167.5455916,176.5394032,48.57403754,2689.457639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,364.6907873,167.5455916,176.5394032,48.57403754,111.1660422,2800.623681,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,167.5455916,176.5394032,48.57403754,111.1660422,167.2481419,2967.871823,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,176.5394032,48.57403754,111.1660422,167.2481419,-63.82897374,2904.042849,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,48.57403754,111.1660422,167.2481419,-63.82897374,-211.297207,2692.745642,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
